reaction,server,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds
rmg_rxn_316,RMG,[O-][N+](=[N])C,CCCOCC,6,2,2,False,7,1,0
rmg_rxn_317,RMG,[CH2]COCCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_318,RMG,[CH2]CN=O,CCCOCC,7,1,2,False,7,1,0
rmg_rxn_319,RMG,[CH]1COCOC1,CCCOCC,9,0,3,False,11,0,0
rmg_rxn_320,RMG,C[CH]COCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_321,RMG,[CH2]CCOCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_322,RMG,C1COCOC1,CC[CH]OCC,9,0,3,False,11,0,0
rmg_rxn_323,RMG,CC[CH]OCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_324,RMG,CCC[O],CCCOCC,8,0,2,False,8,0,0
rmg_rxn_325,RMG,[CH]=CC,CCCC,7,0,0,False,4,1,0
rmg_rxn_326,RMG,[CH]=CC,CCCC,7,0,0,False,4,1,0
rmg_rxn_327,RMG,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_328,RMG,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_329,RMG,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_330,RMG,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_331,RMG,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_332,RMG,[CH]=CC,C1COCOC1,7,0,2,False,7,1,0
rmg_rxn_333,RMG,[CH]=CC,C1COCOC1,7,0,2,False,7,1,0
rmg_rxn_334,RMG,[CH]=CC,C1COCOC1,7,0,2,False,7,1,0
rmg_rxn_335,RMG,[SH],C=CC,3,0,0,False,1,1,0
rmg_rxn_336,RMG,C=CC,CCS[CH]C,7,0,0,False,5,1,0
rmg_rxn_337,RMG,[CH]=CC,CCSCC,7,0,0,False,5,1,0
rmg_rxn_338,RMG,CCN=O,[CH]=CC,5,1,1,False,3,2,0
rmg_rxn_339,RMG,CCN=O,[CH]=CC,5,1,1,False,3,2,0
rmg_rxn_340,RMG,[O-][N+](=N)C,[CH]=CC,4,2,1,False,3,2,0
rmg_rxn_341,RMG,[O-][N+](=N)C,[CH]=CC,4,2,1,False,3,2,0
rmg_rxn_342,RMG,C=C=[N],C=CC,5,1,0,False,1,3,0
rmg_rxn_343,RMG,C=CC,[CH2]C#CC,7,0,0,False,3,1,1
rmg_rxn_344,RMG,CC[NH],[CH]=CC,5,1,0,False,3,1,0
rmg_rxn_345,RMG,[NH]N,[CH]=CC,3,2,0,False,2,1,0
rmg_rxn_346,RMG,[CH]=CC,[CH2]CC,6,0,0,False,3,1,0
rmg_rxn_347,RMG,CCS,[CH]=CC,5,0,0,False,3,1,0
rmg_rxn_348,RMG,[O-][N+](=[N])C,C=CC,4,2,1,False,3,2,0
rmg_rxn_349,RMG,CC=NO,[CH]=CC,5,1,1,False,3,2,0
rmg_rxn_350,RMG,[CH]=CC,CCCO,6,0,1,False,4,1,0
rmg_rxn_351,RMG,CC[O],CCCC,6,0,1,False,5,0,0
rmg_rxn_352,RMG,CC[O],CCCC,6,0,1,False,5,0,0
rmg_rxn_353,RMG,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_354,RMG,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_355,RMG,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_356,RMG,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_357,RMG,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_358,RMG,CC[O],C1COCOC1,6,0,3,False,8,0,0
rmg_rxn_359,RMG,CC[O],C1COCOC1,6,0,3,False,8,0,0
rmg_rxn_360,RMG,CC[O],C1COCOC1,6,0,3,False,8,0,0
rmg_rxn_361,RMG,S,CC[O],2,0,1,False,2,0,0
rmg_rxn_362,RMG,CC[O],CCSCC,6,0,1,False,6,0,0
rmg_rxn_363,RMG,CC[O],CCSCC,6,0,1,False,6,0,0
rmg_rxn_364,RMG,CC[O],CCN=O,4,1,2,False,4,1,0
rmg_rxn_365,RMG,CC[O],CCN=O,4,1,2,False,4,1,0
rmg_rxn_366,RMG,[O-][N+](=N)C,CC[O],3,2,2,False,4,1,0
rmg_rxn_367,RMG,[O-][N+](=N)C,CC[O],3,2,2,False,4,1,0
rmg_rxn_368,RMG,CC#N,CC[O],4,1,1,False,3,0,1
rmg_rxn_369,RMG,CC[O],CC#CC,6,0,1,False,4,0,1
rmg_rxn_370,RMG,CC[O],CC[NH],4,1,1,False,4,0,0
rmg_rxn_371,RMG,[NH]N,CC[O],2,2,1,False,3,0,0
rmg_rxn_372,RMG,CCO,[CH]CC,5,0,1,False,4,0,0
rmg_rxn_373,RMG,CC[O],CCS,4,0,1,False,4,0,0
rmg_rxn_374,RMG,[O-][N+](=[N])C,CCO,3,2,2,False,4,1,0
rmg_rxn_375,RMG,CC[O],CC=NO,4,1,2,False,4,1,0
rmg_rxn_376,RMG,CCO,CCC[O],5,0,2,False,5,0,0
rmg_rxn_377,RMG,CCO,[CH]=CC,5,0,1,False,3,1,0
rmg_rxn_378,RMG,[O]O,C[CH]CC,4,0,2,False,4,0,0
rmg_rxn_379,RMG,[O]O,[CH2]CCC,4,0,2,False,4,0,0
rmg_rxn_380,RMG,[O]O,C[CH]COCC,5,0,3,False,6,0,0
rmg_rxn_381,RMG,[O]O,CC[CH]OCC,5,0,3,False,6,0,0
rmg_rxn_382,RMG,[O]O,C[CH]OCCC,5,0,3,False,6,0,0
rmg_rxn_383,RMG,[O]O,[CH2]CCOCC,5,0,3,False,6,0,0
rmg_rxn_384,RMG,[O]O,[CH2]COCCC,5,0,3,False,6,0,0
rmg_rxn_385,RMG,[O]O,[CH]1COCOC1,4,0,4,False,7,0,0
rmg_rxn_386,RMG,[O]O,[CH]1CCOCO1,4,0,4,False,7,0,0
rmg_rxn_387,RMG,[O]O,[CH]1OCCCO1,4,0,4,False,7,0,0
rmg_rxn_388,RMG,[SH],[O]O,0,0,2,False,1,0,0
rmg_rxn_389,RMG,[O]O,CCS[CH]C,4,0,2,False,5,0,0
rmg_rxn_390,RMG,[O]O,[CH2]CSCC,4,0,2,False,5,0,0
rmg_rxn_391,RMG,[O]O,CC=N[O],2,1,3,False,3,1,0
rmg_rxn_392,RMG,[O]O,[CH2]CN=O,2,1,3,False,3,1,0
rmg_rxn_393,RMG,[O][O],[O-][N+](=N)C,1,2,3,False,3,1,0
rmg_rxn_394,RMG,[O]O,[O-][N+](=N)[CH2],1,2,3,False,3,1,0
rmg_rxn_395,RMG,[O]O,C=C=[N],2,1,2,False,1,2,0
rmg_rxn_396,RMG,[O]O,[CH2]C#CC,4,0,2,False,3,0,1
rmg_rxn_397,RMG,[O]O,CC[N],2,1,2,False,3,0,0
rmg_rxn_398,RMG,[O]O,[N]N,0,2,2,False,2,0,0
rmg_rxn_399,RMG,[O]O,[CH]CC,3,0,2,False,3,0,0
rmg_rxn_400,RMG,[O]O,CC[S],2,0,2,False,3,0,0
rmg_rxn_401,RMG,[O]O,[O-][N+](=[N])C,1,2,3,False,3,1,0
rmg_rxn_402,RMG,[O]O,CC=N[O],2,1,3,False,3,1,0
rmg_rxn_403,RMG,[O]O,CCC[O],3,0,3,False,4,0,0
rmg_rxn_404,RMG,[O][O],C=CC,3,0,2,False,2,1,0
rmg_rxn_405,RMG,[O]O,CC[O],2,0,3,False,3,0,0
rmg_rxn_406,RMG,[O-][NH+]CC,C[CH]CC,6,1,1,False,6,0,0
rmg_rxn_407,RMG,[O-][NH+]CC,[CH2]CCC,6,1,1,False,6,0,0
rmg_rxn_408,RMG,[O-][NH+]CC,C[CH]COCC,7,1,2,False,8,0,0
rmg_rxn_409,RMG,[O-][NH+]CC,CC[CH]OCC,7,1,2,False,8,0,0
rmg_rxn_410,RMG,[O-][NH+]CC,C[CH]OCCC,7,1,2,False,8,0,0
rmg_rxn_411,RMG,[O-][NH+]CC,[CH2]CCOCC,7,1,2,False,8,0,0
rmg_rxn_412,RMG,[O-][NH+]CC,[CH2]COCCC,7,1,2,False,8,0,0
rmg_rxn_413,RMG,[O-][NH+]CC,[CH]1COCOC1,6,1,3,False,9,0,0
rmg_rxn_414,RMG,[O-][NH+]CC,[CH]1CCOCO1,6,1,3,False,9,0,0
rmg_rxn_415,RMG,[O-][NH+]CC,[CH]1OCCCO1,6,1,3,False,9,0,0
rmg_rxn_416,RMG,[SH],[O-][NH+]CC,2,1,1,False,3,0,0
rmg_rxn_417,RMG,[O-][NH+]CC,CCS[CH]C,6,1,1,False,7,0,0
rmg_rxn_418,RMG,[O-][NH+]CC,[CH2]CSCC,6,1,1,False,7,0,0
rmg_rxn_419,RMG,CCN=O,[O-][NH+][CH]C,4,2,2,False,5,1,0
rmg_rxn_420,RMG,[CH2]CN=O,[O-][NH+]CC,4,2,2,False,5,1,0
rmg_rxn_421,RMG,[O-][N+](=[N])C,[O-][NH+]CC,3,3,2,False,5,1,0
rmg_rxn_422,RMG,[O-][N+](=N)[CH2],[O-][NH+]CC,3,3,2,False,5,1,0
rmg_rxn_423,RMG,C=C=[N],[O-][NH+]CC,4,2,1,False,3,2,0
rmg_rxn_424,RMG,[O-][NH+][CH]C,CC#CC,6,1,1,False,5,0,1
rmg_rxn_425,RMG,[O-][NH+][CH]C,CC[NH],4,2,1,False,5,0,0
rmg_rxn_426,RMG,[NH]N,[O-][NH+][CH]C,2,3,1,False,4,0,0
rmg_rxn_427,RMG,[O-][NH+]CC,[CH]CC,5,1,1,False,5,0,0
rmg_rxn_428,RMG,[O-][NH+]C[CH2],CCCC,6,1,1,False,6,0,0
rmg_rxn_429,RMG,[O-][NH+]CC,[CH2]CCC,6,1,1,False,6,0,0
rmg_rxn_430,RMG,[O-][NH+]C[CH2],CCCOCC,7,1,2,False,8,0,0
rmg_rxn_431,RMG,[O-][NH+]C[CH2],CCCOCC,7,1,2,False,8,0,0
rmg_rxn_432,RMG,[O-][NH+]C[CH2],CCCOCC,7,1,2,False,8,0,0
rmg_rxn_433,RMG,[O-][NH+]CC,[CH2]CCOCC,7,1,2,False,8,0,0
rmg_rxn_434,RMG,[O-][NH+]CC,[CH2]COCCC,7,1,2,False,8,0,0
rmg_rxn_435,RMG,[O-][NH+]C[CH2],C1COCOC1,6,1,3,False,9,0,0
rmg_rxn_436,RMG,[O-][NH+]C[CH2],C1COCOC1,6,1,3,False,9,0,0
rmg_rxn_437,RMG,[O-][NH+]C[CH2],C1COCOC1,6,1,3,False,9,0,0
rmg_rxn_438,RMG,S,[O-][NH+]C[CH2],2,1,1,False,3,0,0
rmg_rxn_439,RMG,[O-][NH+]C[CH2],CCSCC,6,1,1,False,7,0,0
rmg_rxn_440,RMG,[O-][NH+]CC,[CH2]CSCC,6,1,1,False,7,0,0
rmg_rxn_441,RMG,CCN=O,[O-][NH+]C[CH2],4,2,2,False,5,1,0
rmg_rxn_442,RMG,[CH2]CN=O,[O-][NH+]CC,4,2,2,False,5,1,0
rmg_rxn_443,RMG,[O-][N+](=N)C,[O-][NH+]C[CH2],3,3,2,False,5,1,0
rmg_rxn_444,RMG,[O-][N+](=N)[CH2],[O-][NH+]CC,3,3,2,False,5,1,0
rmg_rxn_445,RMG,CC#N,[O-][NH+]C[CH2],4,2,1,False,4,0,1
rmg_rxn_446,RMG,[O-][NH+]C[CH2],CC#CC,6,1,1,False,5,0,1
rmg_rxn_447,RMG,[O-][NH+]C[CH2],CC[NH],4,2,1,False,5,0,0
rmg_rxn_448,RMG,[NH]N,[O-][NH+]C[CH2],2,3,1,False,4,0,0
rmg_rxn_449,RMG,[O-][NH+]CC,[CH]CC,5,1,1,False,5,0,0
rmg_rxn_450,RMG,[O-][NH+][CH]C,CCS,4,1,1,False,5,0,0
rmg_rxn_451,RMG,[O-][NH+]C[CH2],CCS,4,1,1,False,5,0,0
rmg_rxn_452,RMG,[O-][N+](=[N])C,[O-][NH+]CC,3,3,2,False,5,1,0
rmg_rxn_453,RMG,[O-][N+](=[N])C,[O-][NH+]CC,3,3,2,False,5,1,0
rmg_rxn_454,RMG,CC=NO,[O-][NH+][CH]C,4,2,2,False,5,1,0
rmg_rxn_455,RMG,CC=NO,[O-][NH+]C[CH2],4,2,2,False,5,1,0
rmg_rxn_456,RMG,[O-][NH+]CC,CCC[O],5,1,2,False,6,0,0
rmg_rxn_457,RMG,[O-][NH+]CC,CCC[O],5,1,2,False,6,0,0
rmg_rxn_458,RMG,[O-][NH+]CC,[CH]=CC,5,1,1,False,4,1,0
rmg_rxn_459,RMG,[O-][NH+]CC,[CH]=CC,5,1,1,False,4,1,0
rmg_rxn_460,RMG,CC[O],[O-][NH+]CC,4,1,2,False,5,0,0
rmg_rxn_461,RMG,CC[O],[O-][NH+]CC,4,1,2,False,5,0,0
rmg_rxn_462,RMG,[O]O,[O-][NH+][CH]C,2,1,3,False,4,0,0
rmg_rxn_463,RMG,[O]O,[O-][NH+]C[CH2],2,1,3,False,4,0,0
rmg_rxn_464,RMG,[O-][NH+]C[CH2],[O-][NH+]CC,4,2,2,False,6,0,0
rmg_rxn_465,RMG,[CH2]CC,CCCC,7,0,0,False,5,0,0
rmg_rxn_466,RMG,[CH2]CC,CCCC,7,0,0,False,5,0,0
rmg_rxn_467,RMG,[CH2]CC,CCCOCC,8,0,1,False,7,0,0
rmg_rxn_468,RMG,[CH2]CC,CCCOCC,8,0,1,False,7,0,0
rmg_rxn_469,RMG,[CH2]CC,CCCOCC,8,0,1,False,7,0,0
rmg_rxn_470,RMG,[CH2]CC,CCCOCC,8,0,1,False,7,0,0
rmg_rxn_471,RMG,CCC,[CH2]COCCC,8,0,1,False,7,0,0
rmg_rxn_472,RMG,[CH2]CC,C1COCOC1,7,0,2,False,8,0,0
rmg_rxn_473,RMG,[CH2]CC,C1COCOC1,7,0,2,False,8,0,0
rmg_rxn_474,RMG,[CH2]CC,C1COCOC1,7,0,2,False,8,0,0
rmg_rxn_475,RMG,[SH],CCC,3,0,0,False,2,0,0
rmg_rxn_476,RMG,[CH2]CC,CCSCC,7,0,0,False,6,0,0
rmg_rxn_477,RMG,[CH2]CC,CCSCC,7,0,0,False,6,0,0
rmg_rxn_478,RMG,CCN=O,[CH2]CC,5,1,1,False,4,1,0
rmg_rxn_479,RMG,CCN=O,[CH2]CC,5,1,1,False,4,1,0
rmg_rxn_480,RMG,[O-][N+](=N)C,[CH2]CC,4,2,1,False,4,1,0
rmg_rxn_481,RMG,[O-][N+](=N)[CH2],CCC,4,2,1,False,4,1,0
rmg_rxn_482,RMG,CC#N,[CH2]CC,5,1,0,False,3,0,1
rmg_rxn_483,RMG,[CH2]CC,CC#CC,7,0,0,False,4,0,1
rmg_rxn_484,RMG,CC[NH],[CH2]CC,5,1,0,False,4,0,0
rmg_rxn_485,RMG,[NH]N,[CH2]CC,3,2,0,False,3,0,0
rmg_rxn_486,RMG,[CH]CC,CCC,6,0,0,False,4,0,0
rmg_rxn_487,RMG,CCS,[CH2]CC,5,0,0,False,4,0,0
rmg_rxn_488,RMG,[O-][N+](=[N])C,CCC,4,2,1,False,4,1,0
rmg_rxn_489,RMG,CC=NO,[CH2]CC,5,1,1,False,4,1,0
rmg_rxn_490,RMG,CCC[O],CCC,6,0,1,False,5,0,0
rmg_rxn_491,RMG,[CH]=CC,CCC,6,0,0,False,3,1,0
rmg_rxn_492,RMG,CC[O],CCC,5,0,1,False,4,0,0
rmg_rxn_493,RMG,[O]O,[CH2]CC,3,0,2,False,3,0,0
rmg_rxn_494,RMG,[O-][NH+]CC,[CH2]CC,5,1,1,False,5,0,0
rmg_rxn_495,RMG,[O-][NH+]CC,[CH2]CC,5,1,1,False,5,0,0
rmg_rxn_496,RMG,CSCC,C[CH]CC,7,0,0,False,6,0,0
rmg_rxn_497,RMG,CSCC,[CH2]CCC,7,0,0,False,6,0,0
rmg_rxn_498,RMG,CSCC,C[CH]COCC,8,0,1,False,8,0,0
rmg_rxn_499,RMG,CSCC,CC[CH]OCC,8,0,1,False,8,0,0
rmg_rxn_500,RMG,CSCC,C[CH]OCCC,8,0,1,False,8,0,0
rmg_rxn_501,RMG,CSCC,[CH2]CCOCC,8,0,1,False,8,0,0
rmg_rxn_502,RMG,CSCC,[CH2]COCCC,8,0,1,False,8,0,0
rmg_rxn_503,RMG,CSCC,[CH]1COCOC1,7,0,2,False,9,0,0
rmg_rxn_504,RMG,CSCC,[CH]1CCOCO1,7,0,2,False,9,0,0
rmg_rxn_505,RMG,CSCC,[CH]1OCCCO1,7,0,2,False,9,0,0
rmg_rxn_506,RMG,S,[CH2]SCC,3,0,0,False,3,0,0
rmg_rxn_507,RMG,[CH2]SCC,CCSCC,7,0,0,False,7,0,0
rmg_rxn_508,RMG,CSCC,[CH2]CSCC,7,0,0,False,7,0,0
rmg_rxn_509,RMG,CCN=O,[CH2]SCC,5,1,1,False,5,1,0
rmg_rxn_510,RMG,[CH2]CN=O,CSCC,5,1,1,False,5,1,0
rmg_rxn_511,RMG,[O-][N+](=[N])C,CSCC,4,2,1,False,5,1,0
rmg_rxn_512,RMG,[O-][N+](=N)[CH2],CSCC,4,2,1,False,5,1,0
rmg_rxn_513,RMG,C=C=[N],CSCC,5,1,0,False,3,2,0
rmg_rxn_514,RMG,[CH2]SCC,CC#CC,7,0,0,False,5,0,1
rmg_rxn_515,RMG,CC[NH],[CH2]SCC,5,1,0,False,5,0,0
rmg_rxn_516,RMG,[NH]N,[CH2]SCC,3,2,0,False,4,0,0
rmg_rxn_517,RMG,[CH]CC,CSCC,6,0,0,False,5,0,0
rmg_rxn_518,RMG,CCS,[CH2]SCC,5,0,0,False,5,0,0
rmg_rxn_519,RMG,[O-][N+](=[N])C,CSCC,4,2,1,False,5,1,0
rmg_rxn_520,RMG,CC=NO,[CH2]SCC,5,1,1,False,5,1,0
rmg_rxn_521,RMG,CCC[O],CSCC,6,0,1,False,6,0,0
rmg_rxn_522,RMG,C=CC,[CH2]SCC,6,0,0,False,4,1,0
rmg_rxn_523,RMG,CC[O],CSCC,5,0,1,False,5,0,0
rmg_rxn_524,RMG,[O]O,[CH2]SCC,3,0,2,False,4,0,0
rmg_rxn_525,RMG,[O-][NH+]C[CH2],CSCC,5,1,1,False,6,0,0
rmg_rxn_526,RMG,[O-][NH+]CC,[CH2]SCC,5,1,1,False,6,0,0
rmg_rxn_527,RMG,[CH2]CC,CSCC,6,0,0,False,5,0,0
rmg_rxn_528,RMG,[CH2]C[N]O,CCCC,6,1,1,False,6,0,0
rmg_rxn_529,RMG,CC[N]O,[CH2]CCC,6,1,1,False,6,0,0
rmg_rxn_530,RMG,[CH2]C[N]O,CCCOCC,7,1,2,False,8,0,0
rmg_rxn_531,RMG,[CH2]C[N]O,CCCOCC,7,1,2,False,8,0,0
rmg_rxn_532,RMG,[CH2]C[N]O,CCCOCC,7,1,2,False,8,0,0
rmg_rxn_533,RMG,CC[N]O,[CH2]CCOCC,7,1,2,False,8,0,0
rmg_rxn_534,RMG,CC[N]O,[CH2]COCCC,7,1,2,False,8,0,0
rmg_rxn_535,RMG,[CH2]C[N]O,C1COCOC1,6,1,3,False,9,0,0
rmg_rxn_536,RMG,[CH2]C[N]O,C1COCOC1,6,1,3,False,9,0,0
rmg_rxn_537,RMG,[CH2]C[N]O,C1COCOC1,6,1,3,False,9,0,0
rmg_rxn_538,RMG,S,[CH2]C[N]O,2,1,1,False,3,0,0
rmg_rxn_539,RMG,[CH2]C[N]O,CCSCC,6,1,1,False,7,0,0
rmg_rxn_540,RMG,CC[N]O,[CH2]CSCC,6,1,1,False,7,0,0
rmg_rxn_541,RMG,CCN=O,[CH2]C[N]O,4,2,2,False,5,1,0
rmg_rxn_542,RMG,[CH2]CN=O,CC[N]O,4,2,2,False,5,1,0
rmg_rxn_543,RMG,[O-][N+](=N)C,[CH2]C[N]O,3,3,2,False,5,1,0
rmg_rxn_544,RMG,[O-][N+](=N)[CH2],CC[N]O,3,3,2,False,5,1,0
rmg_rxn_545,RMG,CC#N,[CH2]C[N]O,4,2,1,False,4,0,1
rmg_rxn_546,RMG,[CH2]C[N]O,CC#CC,6,1,1,False,5,0,1
rmg_rxn_547,RMG,[CH2]C[N]O,CC[NH],4,2,1,False,5,0,0
rmg_rxn_548,RMG,[NH]N,[CH2]C[N]O,2,3,1,False,4,0,0
rmg_rxn_549,RMG,CC[N]O,[CH]CC,5,1,1,False,5,0,0
rmg_rxn_550,RMG,[CH2]C[N]O,CCS,4,1,1,False,5,0,0
rmg_rxn_551,RMG,[O-][N+](=[N])C,CC[N]O,3,3,2,False,5,1,0
rmg_rxn_552,RMG,CC=NO,[CH2]C[N]O,4,2,2,False,5,1,0
rmg_rxn_553,RMG,CC[N]O,CCC[O],5,1,2,False,6,0,0
rmg_rxn_554,RMG,CC[N]O,[CH]=CC,5,1,1,False,4,1,0
rmg_rxn_555,RMG,CC[O],CC[N]O,4,1,2,False,5,0,0
rmg_rxn_556,RMG,[O]O,[CH2]C[N]O,2,1,3,False,4,0,0
rmg_rxn_557,RMG,[CH2]C[N]O,[O-][NH+]CC,4,2,2,False,6,0,0
rmg_rxn_558,RMG,[CH2]C[N]O,[O-][NH+]CC,4,2,2,False,6,0,0
rmg_rxn_559,RMG,CC[N]O,[CH2]CC,5,1,1,False,5,0,0
rmg_rxn_560,RMG,[CH2]C[N]O,CSCC,5,1,1,False,6,0,0
rmg_rxn_561,RMG,CN=O,C[CH]CC,5,1,1,False,4,1,0
rmg_rxn_562,RMG,CN=O,[CH2]CCC,5,1,1,False,4,1,0
rmg_rxn_563,RMG,CN=O,C[CH]COCC,6,1,2,False,6,1,0
rmg_rxn_564,RMG,CN=O,CC[CH]OCC,6,1,2,False,6,1,0
rmg_rxn_565,RMG,CN=O,C[CH]OCCC,6,1,2,False,6,1,0
rmg_rxn_566,RMG,CN=O,[CH2]CCOCC,6,1,2,False,6,1,0
rmg_rxn_567,RMG,CN=O,[CH2]COCCC,6,1,2,False,6,1,0
rmg_rxn_568,RMG,CN=O,[CH]1COCOC1,5,1,3,False,7,1,0
rmg_rxn_569,RMG,CN=O,[CH]1CCOCO1,5,1,3,False,7,1,0
rmg_rxn_570,RMG,CN=O,[CH]1OCCCO1,5,1,3,False,7,1,0
rmg_rxn_571,RMG,[SH],CN=O,1,1,1,False,1,1,0
rmg_rxn_572,RMG,CN=O,CCS[CH]C,5,1,1,False,5,1,0
rmg_rxn_573,RMG,CN=O,[CH2]CSCC,5,1,1,False,5,1,0
rmg_rxn_574,RMG,[CH2]N=O,CCN=O,3,2,2,False,3,2,0
rmg_rxn_575,RMG,CN=O,[CH2]CN=O,3,2,2,False,3,2,0
rmg_rxn_576,RMG,CN=O,[O-][N+](=[N])C,2,3,2,False,3,2,0
rmg_rxn_577,RMG,CN=O,[O-][N+](=N)[CH2],2,3,2,False,3,2,0
rmg_rxn_578,RMG,CN=O,C=C=[N],3,2,1,False,1,3,0
rmg_rxn_579,RMG,CN=O,[CH2]C#CC,5,1,1,False,3,1,1
rmg_rxn_580,RMG,CN=O,CC[N],3,2,1,False,3,1,0
rmg_rxn_581,RMG,[N]N,CN=O,1,3,1,False,2,1,0
rmg_rxn_582,RMG,CN=O,[CH]CC,4,1,1,False,3,1,0
rmg_rxn_583,RMG,CN=O,CC[S],3,1,1,False,3,1,0
rmg_rxn_584,RMG,CN=O,[O-][N+](=[N])C,2,3,2,False,3,2,0
rmg_rxn_585,RMG,CN=O,CC=N[O],3,2,2,False,3,2,0
rmg_rxn_586,RMG,CN=O,CCC[O],4,1,2,False,4,1,0
rmg_rxn_587,RMG,CN=O,[CH]=CC,4,1,1,False,2,2,0
rmg_rxn_588,RMG,CN=O,CC[O],3,1,2,False,3,1,0
rmg_rxn_589,RMG,[O]O,[CH2]N=O,1,1,3,False,2,1,0
rmg_rxn_590,RMG,CN=O,[O-][NH+]C[CH2],3,2,2,False,4,1,0
rmg_rxn_591,RMG,CN=O,[O-][NH+][CH]C,3,2,2,False,4,1,0
rmg_rxn_592,RMG,CN=O,[CH2]CC,4,1,1,False,3,1,0
rmg_rxn_593,RMG,CN=O,[CH2]SCC,4,1,1,False,4,1,0
rmg_rxn_594,RMG,CN=O,[CH2]C[N]O,3,2,2,False,4,1,0
rmg_rxn_595,RMG,[CH2]COCC,CCCC,8,0,1,False,7,0,0
rmg_rxn_596,RMG,[CH2]COCC,CCCC,8,0,1,False,7,0,0
rmg_rxn_597,RMG,[CH2]COCC,CCCOCC,9,0,2,False,9,0,0
rmg_rxn_598,RMG,[CH2]COCC,CCCOCC,9,0,2,False,9,0,0
rmg_rxn_599,RMG,[CH2]COCC,CCCOCC,9,0,2,False,9,0,0
rmg_rxn_600,RMG,[CH2]COCC,CCCOCC,9,0,2,False,9,0,0
rmg_rxn_601,RMG,CCOCC,[CH2]COCCC,9,0,2,False,9,0,0
rmg_rxn_602,RMG,C1COCOC1,[CH2]COCC,8,0,3,False,10,0,0
rmg_rxn_603,RMG,C1COCOC1,[CH2]COCC,8,0,3,False,10,0,0
rmg_rxn_604,RMG,C1COCOC1,[CH2]COCC,8,0,3,False,10,0,0
rmg_rxn_605,RMG,S,[CH2]COCC,4,0,1,False,4,0,0
rmg_rxn_606,RMG,[CH2]COCC,CCSCC,8,0,1,False,8,0,0
rmg_rxn_607,RMG,[CH2]COCC,CCSCC,8,0,1,False,8,0,0
rmg_rxn_608,RMG,CCN=O,[CH2]COCC,6,1,2,False,6,1,0
rmg_rxn_609,RMG,CCN=O,[CH2]COCC,6,1,2,False,6,1,0
rmg_rxn_610,RMG,[O-][N+](=N)C,[CH2]COCC,5,2,2,False,6,1,0
rmg_rxn_611,RMG,[O-][N+](=N)C,[CH2]COCC,5,2,2,False,6,1,0
rmg_rxn_612,RMG,CC#N,[CH2]COCC,6,1,1,False,5,0,1
rmg_rxn_613,RMG,CC#CC,[CH2]COCC,8,0,1,False,6,0,1
rmg_rxn_614,RMG,CC[NH],[CH2]COCC,6,1,1,False,6,0,0
rmg_rxn_615,RMG,[NH]N,[CH2]COCC,4,2,1,False,5,0,0
rmg_rxn_616,RMG,[CH]CC,CCOCC,7,0,1,False,6,0,0
rmg_rxn_617,RMG,CCS,[CH2]COCC,6,0,1,False,6,0,0
rmg_rxn_618,RMG,[O-][N+](=[N])C,CCOCC,5,2,2,False,6,1,0
rmg_rxn_619,RMG,CC=NO,[CH2]COCC,6,1,2,False,6,1,0
rmg_rxn_620,RMG,CCC[O],CCOCC,7,0,2,False,7,0,0
rmg_rxn_621,RMG,[CH]=CC,CCOCC,7,0,1,False,5,1,0
rmg_rxn_622,RMG,CC[O],CCOCC,6,0,2,False,6,0,0
rmg_rxn_623,RMG,[O]O,[CH2]COCC,4,0,3,False,5,0,0
rmg_rxn_624,RMG,[O-][NH+]CC,[CH2]COCC,6,1,2,False,7,0,0
rmg_rxn_625,RMG,[O-][NH+]CC,[CH2]COCC,6,1,2,False,7,0,0
rmg_rxn_626,RMG,CCC,[CH2]COCC,7,0,1,False,6,0,0
rmg_rxn_627,RMG,CSCC,[CH2]COCC,7,0,1,False,7,0,0
rmg_rxn_628,RMG,CC[N]O,[CH2]COCC,6,1,2,False,7,0,0
rmg_rxn_629,RMG,CN=O,[CH2]COCC,5,1,2,False,5,1,0
rmg_rxn_630,RMG,C[CH]CC,CCCOC,8,0,1,False,7,0,0
rmg_rxn_631,RMG,[CH2]CCC,CCCOC,8,0,1,False,7,0,0
rmg_rxn_632,RMG,CCCOC,C[CH]COCC,9,0,2,False,9,0,0
rmg_rxn_633,RMG,[CH2]OCCC,CCCOCC,9,0,2,False,9,0,0
