reaction,server,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds
rmg_rxn_256,Atlas,C1COCOC1,C[CH]CC,8,0,2,False,9,0,0
rmg_rxn_191,Atlas,CC#CC,[CH]1COCOC1,8,0,2,False,8,0,1
rmg_rxn_228,Atlas,[NH]N,[CH2]CCOCC,5,2,1,False,6,0,0
rmg_rxn_245,Atlas,CCN=O,[CH2]CCOCC,7,1,2,False,7,1,0
rmg_rxn_1193,Atlas,ON=O,CCS[CH]C,4,1,2,False,5,1,0
rmg_rxn_630,Atlas,C1COCOC1,[CH2]COCC,8,0,3,False,10,0,0
rmg_rxn_87,Atlas,S,CCS[CH]C,4,0,0,False,4,0,0
rmg_rxn_178,Atlas,[CH2]CN=O,CCCC,6,1,1,False,5,1,0
rmg_rxn_346,Atlas,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_152,Atlas,[NH]N,[CH2]COCCC,5,2,1,False,6,0,0
rmg_rxn_1176,Atlas,[O-][N+]=O,[O]O,0,1,4,False,2,1,0
rmg_rxn_151,Atlas,[CH]CC,CCCOCC,8,0,1,False,7,0,0
rmg_rxn_741,Atlas,[C]#N,C1COCOC1,5,1,2,False,6,0,1
rmg_rxn_57,Atlas,CC[NH],CCS[CH]C,6,1,0,False,6,0,0
rmg_rxn_1155,Atlas,[O],C1COCOC1,4,0,3,False,6,0,0
rmg_rxn_10,Atlas,CC[S],CCN=O,4,1,1,False,4,1,0
rmg_rxn_215,Atlas,CCCC,C[CH]COCC,9,0,1,False,8,0,0
rmg_rxn_1044,Atlas,[N-]=[NH2+],[CH2]CSCC,4,2,0,False,4,1,0
rmg_rxn_667,Atlas,S,[CH2]OCCC,4,0,1,False,4,0,0
rmg_rxn_658,Atlas,[CH2]CCC,CCCOC,8,0,1,False,7,0,0
rmg_rxn_646,Atlas,CCC[O],CCOCC,7,0,2,False,7,0,0
rmg_rxn_370,Atlas,CC[O],CCCC,6,0,1,False,5,0,0
rmg_rxn_600,Atlas,CN=O,[CH2]CN=O,3,2,2,False,3,2,0
rmg_rxn_596,Atlas,[SH],CN=O,1,1,1,False,1,1,0
rmg_rxn_409,Atlas,[O]O,CCS[CH]C,4,0,2,False,5,0,0
rmg_rxn_183,Atlas,CC#N,[CH2]CN=O,4,2,1,False,3,1,1
rmg_rxn_319,Atlas,[NH]N,CC[CH]OCC,5,2,1,False,6,0,0
rmg_rxn_266,Atlas,[CH2]CN=O,C1COCOC1,6,1,3,False,8,1,0
rmg_rxn_1188,Atlas,ON=O,[CH2]CSCC,4,1,2,False,5,1,0
rmg_rxn_65,Atlas,[CH]1OCCCO1,CCSCC,8,0,2,False,10,0,0
rmg_rxn_175,Atlas,[CH2]CN=O,CCN=O,4,2,2,False,4,2,0
rmg_rxn_300,Atlas,CCC[O],CCSCC,7,0,1,False,7,0,0
rmg_rxn_7,Atlas,[N]N,CCN=O,2,3,1,False,3,1,0
rmg_rxn_599,Atlas,[CH2]N=O,CCN=O,3,2,2,False,3,2,0
rmg_rxn_523,Atlas,CSCC,C[CH]OCCC,8,0,1,False,8,0,0
rmg_rxn_1149,Atlas,[O],[NH-][N+](=C)O,1,2,2,False,2,1,0
rmg_rxn_280,Atlas,[CH]1OCCCO1,CCCOCC,9,0,3,False,11,0,0
rmg_rxn_24,Atlas,CC#CC,C[CH]CC,8,0,0,False,5,0,1
rmg_rxn_529,Atlas,S,[CH2]SCC,3,0,0,False,3,0,0
rmg_rxn_1153,Atlas,[O],CCO,2,0,2,False,2,0,0
rmg_rxn_80,Atlas,[SH],CCS,2,0,0,False,2,0,0
rmg_rxn_1344,Atlas,[CH]=CC,COCCC=O,7,0,2,False,5,2,0
rmg_rxn_53,Atlas,CC=NO,[CH]CC,5,1,1,False,4,1,0
rmg_rxn_257,Atlas,C1COCOC1,[CH2]CCC,8,0,2,False,9,0,0
rmg_rxn_641,Atlas,[NH]N,[CH2]COCC,4,2,1,False,5,0,0
rmg_rxn_618,Atlas,CN=O,[CH2]SCC,4,1,1,False,4,1,0
rmg_rxn_1207,Atlas,ON=O,[CH]1CCOCO1,4,1,4,False,7,1,0
rmg_rxn_29,Atlas,[NH]N,[CH2]CCC,4,2,0,False,4,0,0
rmg_rxn_295,Atlas,CC[NH],CCC[O],5,1,1,False,5,0,0
rmg_rxn_282,Atlas,S,C[CH]OCCC,5,0,1,False,5,0,0
rmg_rxn_662,Atlas,CCCOC,[CH2]CCOCC,9,0,2,False,9,0,0
rmg_rxn_182,Atlas,S,[CH2]CN=O,2,1,1,False,2,1,0
rmg_rxn_1174,Atlas,ON=O,[N]N,0,3,2,False,2,1,0
rmg_rxn_1134,Atlas,[O],CCC,3,0,1,False,2,0,0
rmg_rxn_231,Atlas,CCS,[CH2]CCOCC,7,0,1,False,7,0,0
rmg_rxn_592,Atlas,CN=O,[CH2]COCCC,6,1,2,False,6,1,0
rmg_rxn_508,Atlas,[CH]CC,CCC,6,0,0,False,4,0,0
rmg_rxn_288,Atlas,[CH2]CN=O,CCCOCC,7,1,2,False,7,1,0
rmg_rxn_179,Atlas,[CH2]CN=O,C1COCOC1,6,1,3,False,8,1,0
rmg_rxn_61,Atlas,CCN=O,CCS[CH]C,6,1,1,False,6,1,0
rmg_rxn_1210,Atlas,ON=O,CCC[O],3,1,3,False,4,1,0
rmg_rxn_343,Atlas,[CH]=CC,CCCC,7,0,0,False,4,1,0
rmg_rxn_383,Atlas,CC[O],CCN=O,4,1,2,False,4,1,0
rmg_rxn_1137,Atlas,[O],CC=NO,2,1,2,False,2,1,0
rmg_rxn_200,Atlas,S,[CH]1COCOC1,4,0,2,False,6,0,0
rmg_rxn_1162,Atlas,[O],CCCOCC,5,0,2,False,5,0,0
rmg_rxn_12,Atlas,CC[S],CC[NH],4,1,0,False,4,0,0
rmg_rxn_408,Atlas,[SH],[O]O,0,0,2,False,1,0,0
rmg_rxn_1147,Atlas,[O],CC#N,2,1,1,False,1,0,1
rmg_rxn_97,Atlas,CC#N,C[CH]CC,6,1,0,False,4,0,1
rmg_rxn_187,Atlas,CCN=O,[CH2]COCCC,7,1,2,False,7,1,0
rmg_rxn_740,Atlas,[C]#N,C1COCOC1,5,1,2,False,6,0,1
rmg_rxn_1034,Atlas,[N-]=[NH2+],C[CH]COCC,5,2,1,False,5,1,0
rmg_rxn_1163,Atlas,[O],C=CC,3,0,1,False,1,1,0
rmg_rxn_194,Atlas,CCN=O,[CH]1COCOC1,6,1,3,False,8,1,0
rmg_rxn_339,Atlas,[CH2]CCOCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_352,Atlas,[CH]=CC,C1COCOC1,7,0,2,False,7,1,0
rmg_rxn_1346,Atlas,[O][O],COCCC=O,4,0,4,False,5,1,0
rmg_rxn_349,Atlas,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_735,Atlas,[C]#N,CCCOCC,6,1,1,False,5,0,1
rmg_rxn_736,Atlas,[C]#N,CCCOCC,6,1,1,False,5,0,1
rmg_rxn_611,Atlas,CN=O,CCC[O],4,1,2,False,4,1,0
rmg_rxn_58,Atlas,CC#CC,CCS[CH]C,8,0,0,False,6,0,1
rmg_rxn_236,Atlas,CCCC,[CH2]CCOCC,9,0,1,False,8,0,0
rmg_rxn_613,Atlas,CN=O,CC[O],3,1,2,False,3,1,0
rmg_rxn_335,Atlas,[CH2]COCCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_395,Atlas,CCO,CCC[O],5,0,2,False,5,0,0
rmg_rxn_347,Atlas,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_384,Atlas,CC[O],CCN=O,4,1,2,False,4,1,0
rmg_rxn_746,Atlas,[C]#N,CCN=O,3,2,1,False,2,1,1
rmg_rxn_13,Atlas,[N]N,CCS,2,2,0,False,3,0,0
rmg_rxn_374,Atlas,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_193,Atlas,CC=NO,[CH]1COCOC1,6,1,3,False,8,1,0
rmg_rxn_1197,Atlas,ON=O,[O-][N+](=N)[CH2],1,3,3,False,3,2,0
rmg_rxn_220,Atlas,CC#N,C[CH]COCC,7,1,1,False,6,0,1
rmg_rxn_643,Atlas,CCS,[CH2]COCC,6,0,1,False,6,0,0
rmg_rxn_399,Atlas,[O]O,[CH2]CCC,4,0,2,False,4,0,0
rmg_rxn_1038,Atlas,[N-]=[NH2+],[CH2]COCCC,5,2,1,False,5,1,0
rmg_rxn_207,Atlas,[CH]CC,CCCOCC,8,0,1,False,7,0,0
rmg_rxn_229,Atlas,CC[NH],[CH2]CCOCC,7,1,1,False,7,0,0
rmg_rxn_317,Atlas,CCC[O],CCCOCC,8,0,2,False,8,0,0
rmg_rxn_46,Atlas,CC=NO,[CH2]CCC,6,1,1,False,5,1,0
rmg_rxn_96,Atlas,CC#N,[CH2]CSCC,6,1,0,False,5,0,1
rmg_rxn_1041,Atlas,[N-]=[NH2+],[CH]1OCCCO1,4,2,2,False,6,1,0
rmg_rxn_52,Atlas,[N]N,CC=NO,2,3,1,False,3,1,0
rmg_rxn_524,Atlas,CSCC,[CH2]CCOCC,8,0,1,False,8,0,0
rmg_rxn_1189,Atlas,ON=O,C[CH]CC,4,1,2,False,4,1,0
rmg_rxn_32,Atlas,CCS,[CH2]CCC,6,0,0,False,5,0,0
rmg_rxn_19,Atlas,CCS,[CH2]CSCC,6,0,0,False,6,0,0
rmg_rxn_173,Atlas,[CH2]CN=O,CCS,4,1,1,False,4,1,0
rmg_rxn_1202,Atlas,ON=O,CC[O],2,1,3,False,3,1,0
rmg_rxn_157,Atlas,CCN=O,[CH2]COCCC,7,1,2,False,7,1,0
rmg_rxn_391,Atlas,CCO,[CH]CC,5,0,1,False,4,0,0
rmg_rxn_1140,Atlas,[O],CCCC,4,0,1,False,3,0,0
rmg_rxn_169,Atlas,CCN=O,[CH]CC,5,1,1,False,4,1,0
rmg_rxn_63,Atlas,C[CH]CC,CCSCC,8,0,0,False,7,0,0
rmg_rxn_34,Atlas,[CH2]CSCC,CCCC,8,0,0,False,7,0,0
rmg_rxn_49,Atlas,CC=N[O],CCN=O,4,2,2,False,4,2,0
rmg_rxn_253,Atlas,CC=NO,[CH]1CCOCO1,6,1,3,False,8,1,0
rmg_rxn_4,Atlas,CC[NH],[CH]CC,5,1,0,False,4,0,0
rmg_rxn_1058,Atlas,[N-]=[NH2+],[CH]=CC,3,2,0,False,1,2,0
rmg_rxn_172,Atlas,[CH2]CN=O,CC#CC,6,1,1,False,4,1,1
rmg_rxn_239,Atlas,S,[CH2]CCOCC,5,0,1,False,5,0,0
rmg_rxn_745,Atlas,[C]#N,CCSCC,5,1,0,False,4,0,1
rmg_rxn_614,Atlas,[O]O,[CH2]N=O,1,1,3,False,2,1,0
rmg_rxn_158,Atlas,CCSCC,[CH2]COCCC,9,0,1,False,9,0,0
rmg_rxn_51,Atlas,CC[N],CC=NO,4,2,1,False,4,1,0
rmg_rxn_36,Atlas,[CH]CC,C1COCOC1,7,0,2,False,8,0,0
rmg_rxn_198,Atlas,[CH]1COCOC1,C1COCOC1,8,0,4,False,12,0,0
rmg_rxn_550,Atlas,[CH2]CC,CSCC,6,0,0,False,5,0,0
rmg_rxn_1161,Atlas,[O],CCCO,3,0,2,False,3,0,0
rmg_rxn_272,Atlas,CC[NH],C[CH]OCCC,7,1,1,False,7,0,0
rmg_rxn_505,Atlas,[CH2]CC,CC#CC,7,0,0,False,4,0,1
rmg_rxn_338,Atlas,C[CH]COCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_547,Atlas,[O]O,[CH2]SCC,3,0,2,False,4,0,0
rmg_rxn_675,Atlas,CC#CC,[CH2]OCCC,8,0,1,False,6,0,1
rmg_rxn_270,Atlas,[CH]CC,CCCOCC,8,0,1,False,7,0,0
rmg_rxn_1160,Atlas,[O],CCOCC,4,0,2,False,4,0,0
rmg_rxn_1142,Atlas,[O],CCCC,4,0,1,False,3,0,0
rmg_rxn_685,Atlas,[O][O],CCCOC,4,0,3,False,5,0,0
rmg_rxn_246,Atlas,C1COCOC1,[CH2]CCOCC,9,0,3,False,11,0,0
rmg_rxn_39,Atlas,CC#CC,[CH]1OCCCO1,8,0,2,False,8,0,1
rmg_rxn_737,Atlas,[C]#N,CCCOCC,6,1,1,False,5,0,1
rmg_rxn_527,Atlas,CSCC,[CH]1CCOCO1,7,0,2,False,9,0,0
rmg_rxn_671,Atlas,[CH2]CN=O,CCCOC,6,1,2,False,6,1,0
rmg_rxn_389,Atlas,CC[O],CC[NH],4,1,1,False,4,0,0
rmg_rxn_355,Atlas,[CH]=CC,CCSCC,7,0,0,False,5,1,0
rmg_rxn_62,Atlas,[CH2]CSCC,CCSCC,8,0,0,False,8,0,0
rmg_rxn_588,Atlas,CN=O,C[CH]COCC,6,1,2,False,6,1,0
rmg_rxn_767,Atlas,[C]#N,CN=O,2,2,1,False,1,1,1
rmg_rxn_40,Atlas,CCS,[CH]1OCCCO1,6,0,2,False,8,0,0
rmg_rxn_326,Atlas,C[CH]CC,CCCOCC,9,0,1,False,8,0,0
rmg_rxn_515,Atlas,[O]O,[CH2]CC,3,0,2,False,3,0,0
rmg_rxn_304,Atlas,CCC[O],CCSCC,7,0,1,False,7,0,0
rmg_rxn_1157,Atlas,[O],CCCOCC,5,0,2,False,5,0,0
rmg_rxn_757,Atlas,[C]#N,CC=NO,3,2,1,False,2,1,1
rmg_rxn_402,Atlas,[O]O,C[CH]OCCC,5,0,3,False,6,0,0
rmg_rxn_170,Atlas,[NH]N,[CH2]CN=O,2,3,1,False,3,1,0
rmg_rxn_660,Atlas,[CH2]OCCC,CCCOCC,9,0,2,False,9,0,0
rmg_rxn_683,Atlas,[CH]=CC,CCCOC,7,0,1,False,5,1,0
rmg_rxn_55,Atlas,[CH]CC,CCSCC,7,0,0,False,6,0,0
rmg_rxn_209,Atlas,CC[NH],C[CH]COCC,7,1,1,False,7,0,0
rmg_rxn_237,Atlas,C1COCOC1,[CH2]CCOCC,9,0,3,False,11,0,0
rmg_rxn_225,Atlas,[CH2]CN=O,CCCOCC,7,1,2,False,7,1,0
rmg_rxn_267,Atlas,[CH]1COCOC1,C1COCOC1,8,0,4,False,12,0,0
rmg_rxn_89,Atlas,CC#N,[CH]CC,5,1,0,False,3,0,1
rmg_rxn_235,Atlas,CCCC,[CH2]CCOCC,9,0,1,False,8,0,0
rmg_rxn_689,Atlas,CSCC,[CH2]OCCC,7,0,1,False,7,0,0
rmg_rxn_647,Atlas,[CH]=CC,CCOCC,7,0,1,False,5,1,0
rmg_rxn_171,Atlas,[CH2]CN=O,CC[NH],4,2,1,False,4,1,0
rmg_rxn_1066,Atlas,[N-]=[NH2+],[CH2]N=O,1,3,1,False,1,2,0
rmg_rxn_213,Atlas,CCN=O,C[CH]COCC,7,1,2,False,7,1,0
rmg_rxn_759,Atlas,[C]#N,C=CC,4,1,0,False,1,1,1
rmg_rxn_16,Atlas,[NH]N,[CH2]CSCC,4,2,0,False,5,0,0
rmg_rxn_691,Atlas,CN=O,[CH2]OCCC,5,1,2,False,5,1,0
rmg_rxn_1040,Atlas,[N-]=[NH2+],[CH]1CCOCO1,4,2,2,False,6,1,0
rmg_rxn_238,Atlas,CCSCC,[CH2]CCOCC,9,0,1,False,9,0,0
rmg_rxn_20,Atlas,CCN=O,[CH2]CSCC,6,1,1,False,6,1,0
rmg_rxn_219,Atlas,S,C[CH]COCC,5,0,1,False,5,0,0
rmg_rxn_632,Atlas,[CH2]COCC,CCSCC,8,0,1,False,8,0,0
rmg_rxn_56,Atlas,[NH]N,CCS[CH]C,4,2,0,False,5,0,0
rmg_rxn_1150,Atlas,[O],[O-][N+](=N)C,1,2,2,False,2,1,0
rmg_rxn_640,Atlas,CC[NH],[CH2]COCC,6,1,1,False,6,0,0
rmg_rxn_1067,Atlas,[N-]=[NH2+],[CH2]COCC,4,2,1,False,4,1,0
rmg_rxn_47,Atlas,CC=NO,[CH]1OCCCO1,6,1,3,False,8,1,0
rmg_rxn_6,Atlas,CCN=O,[CH]CC,5,1,1,False,4,1,0
rmg_rxn_387,Atlas,CC#N,CC[O],4,1,1,False,3,0,1
rmg_rxn_657,Atlas,C[CH]CC,CCCOC,8,0,1,False,7,0,0
rmg_rxn_1206,Atlas,ON=O,[CH2]CCOCC,5,1,3,False,6,1,0
rmg_rxn_525,Atlas,CSCC,[CH2]COCCC,8,0,1,False,8,0,0
rmg_rxn_761,Atlas,[O]O,[C]#N,1,1,2,False,1,0,1
rmg_rxn_628,Atlas,C1COCOC1,[CH2]COCC,8,0,3,False,10,0,0
rmg_rxn_233,Atlas,CCN=O,[CH2]CCOCC,7,1,2,False,7,1,0
rmg_rxn_180,Atlas,[CH2]CN=O,CCSCC,6,1,1,False,6,1,0
rmg_rxn_258,Atlas,[CH]1OCCCO1,C1COCOC1,8,0,4,False,12,0,0
rmg_rxn_539,Atlas,[NH]N,[CH2]SCC,3,2,0,False,4,0,0
rmg_rxn_35,Atlas,[CH2]CCC,CCCC,8,0,0,False,6,0,0
rmg_rxn_405,Atlas,[O]O,[CH]1COCOC1,4,0,4,False,7,0,0
rmg_rxn_649,Atlas,[O]O,[CH2]COCC,4,0,3,False,5,0,0
rmg_rxn_371,Atlas,CC[O],CCCC,6,0,1,False,5,0,0
rmg_rxn_499,Atlas,[CH2]CC,CCSCC,7,0,0,False,6,0,0
rmg_rxn_1146,Atlas,[O],S,0,0,1,False,0,0,0
rmg_rxn_323,Atlas,CC=NO,CC[CH]OCC,7,1,2,False,7,1,0
rmg_rxn_362,Atlas,CC[NH],[CH]=CC,5,1,0,False,3,1,0
rmg_rxn_307,Atlas,CC#N,CCC[O],5,1,1,False,4,0,1
rmg_rxn_1199,Atlas,ON=O,[O-][N+](=[N])C,1,3,3,False,3,2,0
rmg_rxn_511,Atlas,CC=NO,[CH2]CC,5,1,1,False,4,1,0
rmg_rxn_688,Atlas,[CH2]CC,CCCOC,7,0,1,False,6,0,0
rmg_rxn_353,Atlas,[SH],C=CC,3,0,0,False,1,1,0
rmg_rxn_677,Atlas,[NH]N,[CH2]OCCC,4,2,1,False,5,0,0
rmg_rxn_388,Atlas,CC[O],CC#CC,6,0,1,False,4,0,1
rmg_rxn_373,Atlas,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_48,Atlas,CC=NO,[CH2]CSCC,6,1,1,False,6,1,0
rmg_rxn_30,Atlas,CC[NH],[CH2]CCC,6,1,0,False,5,0,0
rmg_rxn_211,Atlas,CCS,C[CH]COCC,7,0,1,False,7,0,0
rmg_rxn_271,Atlas,[NH]N,C[CH]OCCC,5,2,1,False,6,0,0
rmg_rxn_530,Atlas,[CH2]SCC,CCSCC,7,0,0,False,7,0,0
rmg_rxn_156,Atlas,CC=NO,[CH2]COCCC,7,1,2,False,7,1,0
rmg_rxn_1212,Atlas,ON=O,[CH]=CC,3,1,2,False,2,2,0
rmg_rxn_392,Atlas,CC[O],CCS,4,0,1,False,4,0,0
rmg_rxn_365,Atlas,CCS,[CH]=CC,5,0,0,False,3,1,0
rmg_rxn_1221,Atlas,[O],ON=O,0,1,3,False,1,1,0
rmg_rxn_26,Atlas,CCN=O,C[CH]CC,6,1,1,False,5,1,0
rmg_rxn_292,Atlas,C1COCOC1,C[CH]OCCC,9,0,3,False,11,0,0
rmg_rxn_1051,Atlas,[N-]=[NH2+],CC[N],2,3,0,False,2,1,0
rmg_rxn_587,Atlas,CN=O,[CH2]CCC,5,1,1,False,4,1,0
rmg_rxn_378,Atlas,CC[O],C1COCOC1,6,0,3,False,8,0,0
rmg_rxn_368,Atlas,[CH]=CC,CCCO,6,0,1,False,4,1,0
rmg_rxn_230,Atlas,CC#CC,[CH2]CCOCC,9,0,1,False,7,0,1
rmg_rxn_197,Atlas,C1COCOC1,[CH2]CCC,8,0,2,False,9,0,0
rmg_rxn_1144,Atlas,[O],CCSCC,4,0,1,False,4,0,0
rmg_rxn_682,Atlas,CCC[O],CCCOC,7,0,2,False,7,0,0
rmg_rxn_342,Atlas,CCC[O],CCCOCC,8,0,2,False,8,0,0
rmg_rxn_379,Atlas,CC[O],C1COCOC1,6,0,3,False,8,0,0
rmg_rxn_676,Atlas,CC[NH],[CH2]OCCC,6,1,1,False,6,0,0
rmg_rxn_268,Atlas,C1COCOC1,C[CH]COCC,9,0,3,False,11,0,0
rmg_rxn_177,Atlas,[CH2]CN=O,CCCC,6,1,1,False,5,1,0
rmg_rxn_544,Atlas,CCC[O],CSCC,6,0,1,False,6,0,0
rmg_rxn_234,Atlas,[CH2]CSCC,CCCOCC,9,0,1,False,9,0,0
rmg_rxn_1129,Atlas,[O],CN=O,1,1,2,False,1,1,0
rmg_rxn_212,Atlas,CC=NO,C[CH]COCC,7,1,2,False,7,1,0
rmg_rxn_1167,Atlas,[O],C#N,1,1,1,False,0,0,1
rmg_rxn_273,Atlas,CC#CC,C[CH]OCCC,9,0,1,False,7,0,1
rmg_rxn_605,Atlas,CN=O,CC[N],3,2,1,False,3,1,0
rmg_rxn_23,Atlas,CC[NH],C[CH]CC,6,1,0,False,5,0,0
rmg_rxn_303,Atlas,CCC[O],C1COCOC1,7,0,3,False,9,0,0
rmg_rxn_528,Atlas,CSCC,[CH]1OCCCO1,7,0,2,False,9,0,0
rmg_rxn_1042,Atlas,[SH],[N-]=[NH2+],0,2,0,False,0,1,0
rmg_rxn_382,Atlas,CC[O],CCSCC,6,0,1,False,6,0,0
rmg_rxn_290,Atlas,C[CH]COCC,CCCOCC,10,0,2,False,10,0,0
rmg_rxn_1203,Atlas,ON=O,[CH2]CN=O,2,2,3,False,3,2,0
rmg_rxn_754,Atlas,[C]#N,[CH2]CC,4,1,0,False,2,0,1
rmg_rxn_274,Atlas,CCS,C[CH]OCCC,7,0,1,False,7,0,0
rmg_rxn_1036,Atlas,[N-]=[NH2+],C[CH]OCCC,5,2,1,False,5,1,0
rmg_rxn_424,Atlas,[O][O],C=CC,3,0,2,False,2,1,0
rmg_rxn_531,Atlas,CSCC,[CH2]CSCC,7,0,0,False,7,0,0
rmg_rxn_520,Atlas,CSCC,[CH2]CCC,7,0,0,False,6,0,0
rmg_rxn_1060,Atlas,[O][O],[N-]=[NH2+],0,2,2,False,1,1,0
rmg_rxn_742,Atlas,[C]#N,C1COCOC1,5,1,2,False,6,0,1
rmg_rxn_376,Atlas,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_1152,Atlas,[O],CCCOCC,5,0,2,False,5,0,0
rmg_rxn_513,Atlas,[CH]=CC,CCC,6,0,0,False,3,1,0
rmg_rxn_1043,Atlas,[N-]=[NH2+],CCS[CH]C,4,2,0,False,4,1,0
rmg_rxn_1191,Atlas,ON=O,[CH2]CCC,4,1,2,False,4,1,0
rmg_rxn_380,Atlas,S,CC[O],2,0,1,False,2,0,0
rmg_rxn_77,Atlas,[SH],[NH]N,0,2,0,False,1,0,0
rmg_rxn_1125,Atlas,[OH],[CH]CC,3,0,1,False,2,0,0
rmg_rxn_14,Atlas,CCS,[CH]CC,5,0,0,False,4,0,0
rmg_rxn_1195,Atlas,[SH],ON=O,0,1,2,False,1,1,0
rmg_rxn_639,Atlas,CC#CC,[CH2]COCC,8,0,1,False,6,0,1
rmg_rxn_410,Atlas,[O]O,[CH2]CSCC,4,0,2,False,5,0,0
rmg_rxn_82,Atlas,[SH],CCN=O,2,1,1,False,2,1,0
rmg_rxn_336,Atlas,[CH2]CN=O,CCCOCC,7,1,2,False,7,1,0
rmg_rxn_1063,Atlas,[N-]=[NH2+],[CH2]CC,3,2,0,False,2,1,0
rmg_rxn_50,Atlas,CC=N[O],CC#CC,6,1,1,False,4,1,1
rmg_rxn_669,Atlas,[CH2]CSCC,CCCOC,8,0,1,False,8,0,0
rmg_rxn_1054,Atlas,[N-]=[NH2+],CC[S],2,2,0,False,2,1,0
rmg_rxn_1154,Atlas,[O],CCN=O,2,1,2,False,2,1,0
rmg_rxn_275,Atlas,CC=NO,C[CH]OCCC,7,1,2,False,7,1,0
rmg_rxn_45,Atlas,CC=NO,C[CH]CC,6,1,1,False,5,1,0
rmg_rxn_252,Atlas,CCS,[CH]1CCOCO1,6,0,2,False,8,0,0
rmg_rxn_633,Atlas,[CH2]COCC,CCSCC,8,0,1,False,8,0,0
rmg_rxn_1046,Atlas,[N-]=[NH2+],[CH2]CN=O,2,3,1,False,2,2,0
rmg_rxn_1156,Atlas,[O],CCCOCC,5,0,2,False,5,0,0
rmg_rxn_17,Atlas,CC[NH],[CH2]CSCC,6,1,0,False,6,0,0
rmg_rxn_390,Atlas,[NH]N,CC[O],2,2,1,False,3,0,0
rmg_rxn_1151,Atlas,[O],[N-]=[N+](O)C,1,2,2,False,2,1,0
rmg_rxn_665,Atlas,C1COCOC1,[CH2]OCCC,8,0,3,False,10,0,0
rmg_rxn_372,Atlas,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_367,Atlas,CC=NO,[CH]=CC,5,1,1,False,3,2,0
rmg_rxn_758,Atlas,[C]#N,CCCO,4,1,1,False,3,0,1
rmg_rxn_514,Atlas,CC[O],CCC,5,0,1,False,4,0,0
rmg_rxn_240,Atlas,CC#N,[CH2]CCOCC,7,1,1,False,6,0,1
rmg_rxn_296,Atlas,CCC[O],CC#CC,7,0,1,False,5,0,1
rmg_rxn_218,Atlas,CCSCC,C[CH]COCC,9,0,1,False,9,0,0
rmg_rxn_94,Atlas,CC#N,CC=N[O],4,2,1,False,3,1,1
rmg_rxn_1209,Atlas,ON=O,[CH2]COCC,4,1,3,False,5,1,0
rmg_rxn_507,Atlas,[NH]N,[CH2]CC,3,2,0,False,3,0,0
rmg_rxn_3,Atlas,[CH]CC,CC#CC,7,0,0,False,4,0,1
rmg_rxn_1198,Atlas,ON=O,[O-][N+](=N)[CH2],1,3,3,False,3,2,0
rmg_rxn_31,Atlas,CC#CC,[CH2]CCC,8,0,0,False,5,0,1
rmg_rxn_586,Atlas,CN=O,C[CH]CC,5,1,1,False,4,1,0
rmg_rxn_634,Atlas,CCN=O,[CH2]COCC,6,1,2,False,6,1,0
rmg_rxn_59,Atlas,CCS,CCS[CH]C,6,0,0,False,6,0,0
rmg_rxn_297,Atlas,CCS,CCC[O],5,0,1,False,5,0,0
rmg_rxn_320,Atlas,CC[NH],CC[CH]OCC,7,1,1,False,7,0,0
rmg_rxn_43,Atlas,C1COCOC1,C[CH]CC,8,0,2,False,9,0,0
rmg_rxn_350,Atlas,[CH]=CC,C1COCOC1,7,0,2,False,7,1,0
rmg_rxn_1204,Atlas,ON=O,[CH]1COCOC1,4,1,4,False,7,1,0
rmg_rxn_22,Atlas,[NH]N,C[CH]CC,4,2,0,False,4,0,0
rmg_rxn_375,Atlas,CC[O],CCCOCC,7,0,2,False,7,0,0
rmg_rxn_1357,Atlas,[C]#N,COCCC=O,5,1,2,False,4,1,1
rmg_rxn_733,Atlas,[C]#N,CCCC,5,1,0,False,3,0,1
rmg_rxn_666,Atlas,[CH]1OCCCO1,CCCOC,8,0,3,False,10,0,0
rmg_rxn_1201,Atlas,ON=O,[CH2]COCCC,5,1,3,False,6,1,0
rmg_rxn_176,Atlas,CCN=O,[CH2]CSCC,6,1,1,False,6,1,0
rmg_rxn_301,Atlas,CCC[O],CCCC,7,0,1,False,6,0,0
rmg_rxn_37,Atlas,[NH]N,[CH]1OCCCO1,4,2,2,False,7,0,0
rmg_rxn_340,Atlas,C1COCOC1,CC[CH]OCC,9,0,3,False,11,0,0
rmg_rxn_345,Atlas,[CH]=CC,CCCOCC,8,0,1,False,6,1,0
rmg_rxn_354,Atlas,C=CC,CCS[CH]C,7,0,0,False,5,1,0
